f0,f1,f2,f3,f4,f5,f6,f7,f8,vendas
32.1,0.0,87,5,20,1,15.0,7.0,0.533,66
27.4,17.5,64,1,15,1,15.0,7.0,0.533,7
26.8,5.3,59,4,15,1,20.0,7.0,0.65,2
31.7,8.5,57,6,6,1,8.0,2.0,0.75,5
22.3,4.4,75,4,12,1,5.0,2.0,0.6,27
23.4,14.1,59,4,10,1,15.0,7.0,0.533,24
24.1,11.2,41,1,7,1,4.0,1.2,0.7,4
23.5,14.1,59,5,11,1,20.0,7.0,0.65,48
21.9,0.0,74,6,17,1,8.0,3.5,0.563,8
20.8,0.0,33,4,19,1,5.0,1.5,0.7,38
21.9,0.0,79,3,21,0,12.0,6.0,0.5,45
17.8,0.0,40,5,17,1,5.0,2.0,0.6,24
21.2,18.6,30,0,19,1,5.0,1.5,0.7,4
36.8,0.0,81,0,22,1,20.0,7.0,0.65,20
16.7,16.7,68,0,13,1,15.0,7.0,0.533,7
26.0,0.0,56,0,14,1,7.0,3.0,0.571,57
33.6,5.8,66,1,10,1,12.0,5.0,0.583,27
37.9,0.0,84,6,6,1,5.0,1.5,0.7,29
37.3,15.0,53,5,18,1,5.0,1.5,0.7,22
35.5,8.3,78,3,9,1,4.0,1.2,0.7,29
25.0,1.6,65,2,18,1,50.0,25.0,0.5,62
18.1,0.0,99,1,13,1,5.0,2.0,0.6,15
35.7,0.0,100,5,20,1,25.0,8.0,0.68,29
26.2,12.3,39,0,21,1,8.0,3.5,0.563,28
29.6,0.0,67,6,18,1,20.0,7.0,0.65,5
18.8,4.9,80,0,20,1,25.0,8.0,0.68,21
35.3,2.8,79,3,7,0,20.0,7.0,0.65,0
32.3,7.6,78,4,17,1,8.0,3.5,0.563,43
22.7,0.0,92,6,11,1,15.0,7.0,0.533,5
23.6,17.6,33,0,15,0,5.0,1.5,0.7,51
22.4,19.5,56,6,16,1,8.0,3.5,0.563,2
32.9,18.5,53,4,18,1,8.0,2.0,0.75,46
20.3,0.0,38,6,13,1,10.0,3.5,0.65,59
21.3,14.6,67,0,17,1,7.0,3.0,0.571,27
18.4,0.0,88,0,14,1,15.0,7.0,0.533,20
25.7,16.5,31,0,10,1,10.0,3.5,0.65,41
28.4,0.0,85,1,20,1,7.0,3.0,0.571,33
26.8,0.0,94,5,22,1,50.0,25.0,0.5,40
17.3,0.0,40,4,21,1,25.0,8.0,0.68,29
28.4,0.0,85,0,8,1,7.0,3.0,0.571,18
24.5,12.6,39,0,21,0,12.0,6.0,0.5,20
17.2,12.3,68,5,22,1,10.0,3.5,0.65,14
32.5,16.8,30,5,23,1,5.0,2.0,0.6,41
33.9,13.1,63,6,8,1,5.0,2.0,0.6,27
32.1,0.0,54,3,7,1,5.0,2.0,0.6,2
37.1,0.0,72,6,16,1,25.0,8.0,0.68,52
30.5,0.0,42,1,15,1,12.0,5.0,0.583,38
15.6,0.0,39,3,7,1,7.0,3.0,0.571,5
32.0,11.3,61,0,18,1,7.0,3.0,0.571,12
26.9,0.0,34,1,10,1,8.0,3.5,0.563,12
35.0,0.0,36,1,11,1,20.0,7.0,0.65,28
18.2,0.6,44,5,7,1,20.0,7.0,0.65,26
20.9,0.0,54,1,13,1,8.0,2.0,0.75,22
19.0,0.0,44,4,18,1,8.0,3.5,0.563,47
18.6,0.0,82,4,14,1,8.0,2.0,0.75,38
22.7,4.3,68,4,18,1,5.0,1.5,0.7,15
24.8,0.1,54,4,22,1,15.0,7.0,0.533,18
32.1,0.0,88,6,17,1,7.0,3.0,0.571,24
25.9,0.0,76,2,23,1,5.0,1.5,0.7,37
25.9,4.6,52,6,8,1,5.0,2.0,0.6,14
23.5,6.7,79,2,21,1,50.0,25.0,0.5,36
33.1,17.4,43,0,19,1,5.0,2.0,0.6,37
33.0,7.4,86,3,17,1,7.0,3.0,0.571,6
36.2,7.9,82,2,13,1,8.0,2.0,0.75,8
35.3,0.0,49,4,16,1,5.0,2.0,0.6,24
35.2,0.0,49,6,18,1,7.0,3.0,0.571,47
22.8,0.0,83,1,20,1,7.0,3.0,0.571,43
29.4,0.0,66,2,14,1,8.0,3.5,0.563,2
22.6,15.0,42,5,6,1,50.0,25.0,0.5,3
27.4,0.0,60,4,21,1,50.0,25.0,0.5,26
32.3,15.2,75,5,8,0,15.0,7.0,0.533,17
36.8,0.0,95,0,18,1,8.0,3.5,0.563,31
31.0,0.0,56,0,13,1,5.0,1.5,0.7,6
23.7,0.0,30,5,11,1,12.0,6.0,0.5,48
27.3,8.5,47,4,6,1,4.0,1.2,0.7,18
21.3,0.0,66,0,10,1,50.0,25.0,0.5,27
28.6,0.0,71,6,20,1,50.0,25.0,0.5,46
34.3,15.0,67,1,18,1,5.0,1.5,0.7,26
19.7,16.3,68,0,20,1,20.0,7.0,0.65,9
24.1,0.0,40,2,22,1,25.0,8.0,0.68,23
19.2,0.0,88,5,18,1,5.0,1.5,0.7,43
24.4,19.8,72,3,23,1,4.0,1.2,0.7,6
17.6,2.1,33,0,11,1,8.0,3.5,0.563,6
32.8,4.9,40,2,7,1,4.0,1.2,0.7,18
20.3,0.0,83,1,21,1,8.0,3.5,0.563,32
33.4,0.0,66,2,23,1,12.0,6.0,0.5,15
27.5,13.8,85,5,7,1,25.0,8.0,0.68,72
20.0,1.5,31,4,8,1,12.0,6.0,0.5,3
30.1,11.8,69,0,6,1,7.0,3.0,0.571,1
35.6,0.0,83,1,22,1,5.0,1.5,0.7,35
24.3,0.0,35,0,8,1,50.0,25.0,0.5,37
18.3,19.1,72,1,14,0,8.0,3.5,0.563,12
21.0,3.1,84,1,16,1,7.0,3.0,0.571,12
26.0,0.0,42,0,21,1,25.0,8.0,0.68,28
23.8,1.6,41,3,9,0,8.0,3.5,0.563,10
17.7,17.5,69,5,9,0,8.0,2.0,0.75,29
22.0,0.0,96,5,6,1,25.0,8.0,0.68,3
17.0,0.0,88,0,10,1,10.0,3.5,0.65,32
22.3,18.2,90,0,12,1,5.0,1.5,0.7,48
26.3,5.9,40,1,8,1,10.0,3.5,0.65,24
26.5,0.0,66,0,18,1,25.0,8.0,0.68,8
29.8,0.0,39,2,15,1,5.0,2.0,0.6,42
16.9,0.0,85,1,16,1,12.0,5.0,0.583,11
23.9,0.0,73,4,14,1,5.0,1.5,0.7,49
19.0,13.1,76,2,8,1,5.0,2.0,0.6,11
31.6,1.3,65,3,23,1,7.0,3.0,0.571,21
36.0,7.2,58,4,15,1,10.0,3.5,0.65,21
23.5,0.0,74,5,16,1,25.0,8.0,0.68,15
19.8,7.3,53,2,10,1,5.0,1.5,0.7,53
31.7,0.0,76,1,18,1,12.0,6.0,0.5,16
15.6,7.7,40,3,6,1,50.0,25.0,0.5,41
36.2,0.0,78,6,13,1,7.0,3.0,0.571,12
37.0,0.0,95,6,11,1,10.0,3.5,0.65,5
35.2,0.0,37,5,19,1,12.0,6.0,0.5,43
37.7,16.1,30,3,10,1,5.0,1.5,0.7,30
18.9,10.0,50,0,17,1,12.0,6.0,0.5,29
18.3,0.0,66,1,11,1,5.0,2.0,0.6,28
21.4,6.5,68,4,12,1,25.0,8.0,0.68,15
21.3,0.0,44,5,23,1,25.0,8.0,0.68,21
35.5,2.0,70,1,17,1,8.0,3.5,0.563,31
37.2,18.9,30,1,22,1,8.0,3.5,0.563,7
21.7,12.8,35,2,21,1,8.0,2.0,0.75,14
27.1,0.6,68,0,8,1,15.0,7.0,0.533,0
21.6,17.3,72,1,15,1,4.0,1.2,0.7,4
33.1,0.0,63,6,9,1,8.0,2.0,0.75,47
27.8,16.0,52,5,10,1,7.0,3.0,0.571,25
26.7,0.0,58,4,13,1,4.0,1.2,0.7,17
26.4,18.3,59,5,6,1,8.0,2.0,0.75,40
28.5,2.3,86,0,13,1,12.0,6.0,0.5,7
33.9,0.0,72,4,6,1,7.0,3.0,0.571,24
37.0,18.3,32,2,15,0,10.0,3.5,0.65,40
19.3,17.9,85,6,19,1,10.0,3.5,0.65,38
16.1,0.0,99,2,10,1,15.0,7.0,0.533,0
23.7,0.0,88,0,18,1,50.0,25.0,0.5,30
25.4,0.0,40,2,20,1,8.0,3.5,0.563,33
18.3,8.3,100,3,23,1,50.0,25.0,0.5,9
23.2,0.0,91,0,22,1,25.0,8.0,0.68,1
29.2,3.2,68,6,18,1,12.0,5.0,0.583,0
34.8,3.6,53,6,6,0,12.0,6.0,0.5,13
18.2,0.0,30,1,12,1,8.0,3.5,0.563,12
21.3,0.0,72,5,10,1,8.0,2.0,0.75,35
36.7,0.0,73,4,9,1,20.0,7.0,0.65,0
21.5,19.1,78,3,11,1,20.0,7.0,0.65,43
21.4,0.0,57,3,7,1,25.0,8.0,0.68,23
18.3,0.0,58,2,15,0,8.0,3.5,0.563,14
29.7,18.4,65,4,18,1,4.0,1.2,0.7,5
28.9,0.0,42,1,8,1,25.0,8.0,0.68,27
36.9,12.0,89,0,15,1,12.0,6.0,0.5,4
35.8,0.0,81,5,13,1,10.0,3.5,0.65,16
19.8,17.2,75,3,13,1,50.0,25.0,0.5,39
37.3,0.0,94,6,13,1,8.0,2.0,0.75,32
27.2,18.8,83,0,11,1,25.0,8.0,0.68,0
28.5,0.0,57,4,13,1,4.0,1.2,0.7,47
20.2,12.1,32,4,7,1,20.0,7.0,0.65,3
28.4,0.0,53,3,9,1,5.0,2.0,0.6,27
31.5,13.5,77,3,8,1,20.0,7.0,0.65,14
22.1,14.5,66,4,10,1,20.0,7.0,0.65,6
31.7,19.5,79,5,13,1,8.0,2.0,0.75,7
25.8,0.0,78,4,8,0,5.0,1.5,0.7,18
31.9,16.8,75,0,9,1,7.0,3.0,0.571,27
29.1,0.0,84,0,20,1,8.0,3.5,0.563,5
24.8,0.0,83,2,11,1,50.0,25.0,0.5,27
15.6,0.0,71,1,23,1,4.0,1.2,0.7,13
16.3,13.2,61,5,7,0,12.0,6.0,0.5,7
17.6,0.0,86,5,23,1,4.0,1.2,0.7,22
29.5,9.6,49,1,16,1,25.0,8.0,0.68,21
26.2,0.0,47,2,10,1,8.0,3.5,0.563,2
26.9,0.0,58,5,22,1,50.0,25.0,0.5,17
16.9,0.0,35,4,15,1,12.0,6.0,0.5,16
20.6,0.0,98,6,13,1,25.0,8.0,0.68,17
18.4,0.0,63,5,8,1,15.0,7.0,0.533,0
28.8,12.5,91,3,12,1,50.0,25.0,0.5,20
31.4,2.1,93,4,12,1,8.0,2.0,0.75,21
28.1,17.6,42,1,22,1,50.0,25.0,0.5,18
30.3,0.6,84,6,17,1,4.0,1.2,0.7,19
19.2,8.9,48,1,17,0,50.0,25.0,0.5,18
37.8,0.0,61,2,13,1,12.0,6.0,0.5,33
30.5,6.3,63,3,21,0,12.0,6.0,0.5,38
26.8,11.8,66,1,14,1,10.0,3.5,0.65,42
34.1,0.4,82,5,10,1,12.0,5.0,0.583,12
37.3,0.0,72,2,18,1,15.0,7.0,0.533,53
33.8,0.0,87,6,19,1,4.0,1.2,0.7,55
26.3,0.0,86,1,16,1,50.0,25.0,0.5,38
20.9,0.0,44,6,10,1,15.0,7.0,0.533,2
35.0,13.1,67,1,10,1,7.0,3.0,0.571,32
27.7,17.1,74,5,6,1,12.0,6.0,0.5,10
28.0,0.0,67,2,9,1,12.0,6.0,0.5,7
16.2,0.0,97,1,13,1,12.0,5.0,0.583,30
21.7,0.0,54,5,10,1,5.0,2.0,0.6,19
31.8,0.0,64,5,7,1,12.0,6.0,0.5,30
31.5,0.0,86,3,18,1,20.0,7.0,0.65,28
19.5,12.6,30,1,22,1,25.0,8.0,0.68,18
37.7,0.0,36,6,10,0,4.0,1.2,0.7,10
26.9,0.0,62,2,10,1,12.0,5.0,0.583,18
19.7,19.9,78,3,20,1,8.0,2.0,0.75,20
18.8,19.5,40,4,18,1,25.0,8.0,0.68,47
23.8,0.0,66,5,14,1,12.0,5.0,0.583,29
18.1,11.2,36,3,14,1,50.0,25.0,0.5,23
18.3,0.0,57,2,8,1,4.0,1.2,0.7,43
34.0,0.0,67,0,9,1,20.0,7.0,0.65,40
25.9,0.0,36,4,7,0,50.0,25.0,0.5,14
31.9,11.5,38,5,7,0,8.0,3.5,0.563,19
16.4,4.8,73,3,18,1,25.0,8.0,0.68,70
19.9,0.0,43,1,22,1,4.0,1.2,0.7,14
29.9,9.5,55,2,17,1,7.0,3.0,0.571,13
29.7,2.1,87,4,16,1,25.0,8.0,0.68,27
34.3,9.0,34,0,8,1,4.0,1.2,0.7,31
33.2,13.1,56,4,22,1,5.0,2.0,0.6,44
17.4,0.0,79,0,17,1,12.0,6.0,0.5,19
37.5,2.3,79,4,21,1,50.0,25.0,0.5,25
28.3,14.3,38,5,12,1,12.0,6.0,0.5,7
31.5,0.0,54,2,23,1,12.0,6.0,0.5,8
29.8,1.3,49,3,16,1,7.0,3.0,0.571,22
20.7,19.0,50,4,22,1,10.0,3.5,0.65,13
30.2,1.9,35,5,21,0,50.0,25.0,0.5,17
22.6,0.0,56,3,19,1,4.0,1.2,0.7,13
15.1,0.0,89,4,16,0,25.0,8.0,0.68,14
32.3,8.6,38,6,13,1,5.0,2.0,0.6,16
33.7,14.2,77,2,10,1,5.0,1.5,0.7,57
17.4,4.8,30,4,20,0,7.0,3.0,0.571,14
36.2,2.5,58,6,6,1,10.0,3.5,0.65,29
34.4,0.0,44,6,21,1,10.0,3.5,0.65,14
21.7,6.4,79,5,21,1,4.0,1.2,0.7,21
32.9,0.0,48,0,20,1,8.0,3.5,0.563,18
34.0,0.0,67,6,14,1,4.0,1.2,0.7,23
26.2,17.8,87,2,21,1,5.0,1.5,0.7,27
32.4,0.0,90,5,19,0,12.0,6.0,0.5,66
23.4,12.2,88,6,18,1,4.0,1.2,0.7,0
15.9,12.2,54,3,22,1,50.0,25.0,0.5,40
15.4,12.3,66,1,11,1,7.0,3.0,0.571,44
23.7,0.0,55,2,12,1,5.0,2.0,0.6,14
17.9,0.0,61,4,8,1,12.0,5.0,0.583,35
15.3,0.0,61,2,15,1,15.0,7.0,0.533,20
32.5,0.0,72,3,9,1,50.0,25.0,0.5,12
31.1,0.0,49,0,18,1,25.0,8.0,0.68,43
15.7,0.0,56,1,18,1,50.0,25.0,0.5,29
34.4,18.2,56,3,23,1,5.0,1.5,0.7,20
21.6,10.0,53,2,21,1,8.0,3.5,0.563,20
28.1,9.4,94,6,14,1,4.0,1.2,0.7,32
23.9,0.0,32,5,13,1,50.0,25.0,0.5,30
36.7,0.0,82,5,10,1,8.0,3.5,0.563,63
18.4,10.4,51,3,23,1,50.0,25.0,0.5,36
30.4,5.8,48,6,7,1,12.0,5.0,0.583,9
24.0,1.0,70,5,18,1,25.0,8.0,0.68,58
15.6,15.3,44,1,10,1,4.0,1.2,0.7,25
19.7,0.0,70,5,12,1,50.0,25.0,0.5,37
35.9,0.0,41,4,12,1,50.0,25.0,0.5,39
31.6,0.0,60,0,22,1,25.0,8.0,0.68,17
25.2,2.3,98,6,15,1,4.0,1.2,0.7,56
27.1,0.0,99,2,14,1,25.0,8.0,0.68,4
29.4,0.0,63,4,13,1,15.0,7.0,0.533,8
29.6,0.0,83,3,8,1,12.0,5.0,0.583,9
27.3,0.0,40,0,22,1,50.0,25.0,0.5,40
30.5,0.0,68,4,8,1,5.0,2.0,0.6,30
35.6,19.6,58,3,6,0,8.0,2.0,0.75,30
15.8,0.0,61,5,23,1,4.0,1.2,0.7,43
25.0,18.6,47,3,22,1,25.0,8.0,0.68,24
28.4,2.5,90,1,19,1,4.0,1.2,0.7,11
34.9,0.0,92,0,9,1,50.0,25.0,0.5,20
30.9,2.0,46,3,18,1,50.0,25.0,0.5,55
27.5,19.2,75,1,19,1,5.0,1.5,0.7,16
31.8,0.0,81,6,11,1,25.0,8.0,0.68,15
18.7,8.5,95,3,22,1,5.0,2.0,0.6,16
31.1,3.9,71,3,8,1,25.0,8.0,0.68,70
27.7,0.0,30,4,23,1,5.0,2.0,0.6,53
28.4,4.8,71,4,23,1,12.0,6.0,0.5,0
26.0,9.3,33,2,21,1,20.0,7.0,0.65,6
36.0,0.0,33,5,23,1,10.0,3.5,0.65,0
36.6,0.0,79,0,20,1,4.0,1.2,0.7,0
27.7,3.8,75,6,10,1,20.0,7.0,0.65,49
33.4,10.7,69,0,9,1,50.0,25.0,0.5,38
15.9,17.5,53,6,7,1,10.0,3.5,0.65,3
28.7,12.8,92,3,23,1,7.0,3.0,0.571,19
25.7,0.0,48,5,13,1,20.0,7.0,0.65,54
15.4,0.0,31,5,10,1,15.0,7.0,0.533,11
26.7,0.0,32,0,21,1,4.0,1.2,0.7,3
29.8,0.0,54,1,11,1,50.0,25.0,0.5,13
19.8,2.4,35,0,18,1,50.0,25.0,0.5,22
29.7,0.4,79,6,14,1,25.0,8.0,0.68,38
24.7,0.0,90,5,20,1,5.0,1.5,0.7,4
29.6,0.0,41,5,16,1,8.0,2.0,0.75,37
32.5,0.0,93,3,17,1,8.0,2.0,0.75,37
31.6,0.0,68,3,12,1,7.0,3.0,0.571,35
20.0,6.6,100,2,18,1,7.0,3.0,0.571,12
33.9,0.0,64,6,22,1,10.0,3.5,0.65,6
33.1,0.0,75,5,13,1,10.0,3.5,0.65,16
36.7,12.6,80,6,21,1,5.0,1.5,0.7,9
22.2,3.1,97,6,20,1,7.0,3.0,0.571,28
36.3,0.0,82,2,13,1,12.0,6.0,0.5,12
27.9,13.1,85,2,15,1,8.0,2.0,0.75,5
22.8,0.0,69,0,17,1,15.0,7.0,0.533,8
23.3,0.0,81,0,11,1,20.0,7.0,0.65,34
31.9,0.0,52,0,20,1,12.0,6.0,0.5,24
32.4,11.3,92,3,20,1,8.0,2.0,0.75,17
22.2,12.7,33,5,6,1,5.0,2.0,0.6,15
18.2,11.2,46,0,17,1,4.0,1.2,0.7,7
29.6,0.0,42,2,6,1,12.0,5.0,0.583,25
22.9,0.0,59,1,20,1,7.0,3.0,0.571,23
29.3,16.6,42,1,8,1,8.0,3.5,0.563,28
20.5,0.0,51,4,6,1,4.0,1.2,0.7,30
19.2,9.2,78,1,23,1,50.0,25.0,0.5,23
22.9,0.0,58,0,22,1,5.0,2.0,0.6,10
27.7,0.0,40,2,17,1,10.0,3.5,0.65,21
32.4,0.0,71,6,8,1,7.0,3.0,0.571,15
26.0,0.0,58,2,17,1,4.0,1.2,0.7,28
31.1,18.5,43,1,21,1,12.0,5.0,0.583,0
19.6,8.8,70,0,10,1,50.0,25.0,0.5,56
37.2,14.4,62,6,11,0,12.0,6.0,0.5,15
32.3,0.0,95,4,14,1,4.0,1.2,0.7,40
25.2,0.0,59,0,7,1,8.0,2.0,0.75,9
34.1,4.8,73,6,13,0,4.0,1.2,0.7,49
32.1,18.8,99,2,7,1,4.0,1.2,0.7,18
36.0,0.0,42,5,19,1,5.0,2.0,0.6,37
21.4,0.0,97,6,22,1,5.0,2.0,0.6,50
26.5,17.0,37,5,15,1,25.0,8.0,0.68,34
29.0,4.8,48,2,7,1,5.0,2.0,0.6,81
33.1,0.0,90,0,13,1,10.0,3.5,0.65,6
25.2,9.3,72,4,8,1,20.0,7.0,0.65,8
15.6,5.7,55,1,8,1,7.0,3.0,0.571,15
20.7,17.7,50,1,8,1,5.0,1.5,0.7,22
26.1,2.4,48,0,16,1,5.0,1.5,0.7,2
17.6,13.5,73,4,10,1,5.0,1.5,0.7,23
35.9,0.0,84,6,11,1,8.0,2.0,0.75,23
29.1,0.0,49,0,22,1,5.0,2.0,0.6,10
28.7,0.0,86,3,8,1,5.0,2.0,0.6,34
25.6,0.0,75,3,9,0,8.0,3.5,0.563,1
26.8,9.0,40,3,15,1,5.0,2.0,0.6,20
16.3,0.0,52,2,7,1,20.0,7.0,0.65,7
32.9,0.0,93,5,22,1,25.0,8.0,0.68,17
15.8,4.3,51,5,17,1,10.0,3.5,0.65,58
26.6,9.1,36,0,13,1,15.0,7.0,0.533,16
28.9,0.0,88,6,12,1,7.0,3.0,0.571,25
21.8,1.4,84,5,10,1,5.0,1.5,0.7,12
17.2,1.5,87,6,23,1,10.0,3.5,0.65,29
16.1,0.0,65,2,9,0,5.0,2.0,0.6,22
17.3,0.0,60,1,10,1,50.0,25.0,0.5,6
27.6,0.0,100,6,13,1,10.0,3.5,0.65,11
30.8,0.0,82,6,18,1,12.0,5.0,0.583,21
34.3,4.8,91,5,8,1,8.0,3.5,0.563,44
23.7,0.0,69,3,22,1,8.0,3.5,0.563,0
24.9,3.7,62,0,17,1,5.0,1.5,0.7,23
17.3,0.0,85,3,6,1,12.0,5.0,0.583,18
27.9,17.4,71,6,23,1,8.0,3.5,0.563,15
20.0,0.0,44,4,17,1,4.0,1.2,0.7,22
32.3,12.4,76,5,15,0,8.0,2.0,0.75,22
25.9,12.3,53,2,18,1,50.0,25.0,0.5,39
26.5,4.7,94,5,9,1,12.0,6.0,0.5,24
32.3,16.9,47,4,17,1,10.0,3.5,0.65,30
32.6,7.6,33,3,23,0,12.0,5.0,0.583,17
26.4,9.2,66,4,22,1,20.0,7.0,0.65,4
31.8,0.0,38,5,15,1,25.0,8.0,0.68,20
33.1,17.7,57,3,19,1,7.0,3.0,0.571,8
36.9,2.2,68,3,19,0,25.0,8.0,0.68,34
30.4,0.0,44,1,15,1,5.0,2.0,0.6,28
37.8,14.7,62,3,14,1,15.0,7.0,0.533,0
23.7,19.5,32,4,22,1,50.0,25.0,0.5,56
27.7,15.6,58,0,6,1,8.0,3.5,0.563,17
28.9,0.0,40,1,18,1,12.0,6.0,0.5,24
28.3,3.6,51,6,9,1,8.0,2.0,0.75,32
23.8,0.0,63,1,14,1,12.0,6.0,0.5,7
32.1,13.7,51,0,8,1,25.0,8.0,0.68,46
18.6,9.6,44,1,6,1,5.0,2.0,0.6,13
28.4,0.0,91,5,7,1,12.0,6.0,0.5,29
25.3,0.0,91,5,22,1,20.0,7.0,0.65,15
29.1,12.5,47,2,11,1,7.0,3.0,0.571,51
17.9,5.6,75,6,16,1,4.0,1.2,0.7,67
17.2,0.0,31,4,9,1,10.0,3.5,0.65,17
26.3,0.0,61,6,16,1,50.0,25.0,0.5,36
19.6,1.9,87,3,17,1,4.0,1.2,0.7,31
34.9,0.0,82,0,19,1,5.0,2.0,0.6,31
36.0,10.1,36,4,12,1,8.0,3.5,0.563,42
37.5,3.3,31,0,12,1,50.0,25.0,0.5,22
24.8,0.0,51,2,12,1,12.0,6.0,0.5,35
20.1,19.7,60,3,9,1,4.0,1.2,0.7,23
29.1,10.5,35,4,7,1,4.0,1.2,0.7,11
28.8,0.0,75,1,21,1,7.0,3.0,0.571,13
23.5,15.5,60,1,16,1,12.0,5.0,0.583,20
36.1,11.0,57,1,21,1,5.0,1.5,0.7,17
18.5,0.0,64,6,16,1,15.0,7.0,0.533,4
31.1,3.7,83,0,14,1,4.0,1.2,0.7,44
33.8,0.0,34,5,12,1,5.0,2.0,0.6,13
27.5,0.0,42,4,14,1,4.0,1.2,0.7,22
32.8,0.0,79,2,13,1,8.0,3.5,0.563,4
28.9,0.0,96,6,21,1,8.0,3.5,0.563,32
22.8,0.0,69,0,19,1,5.0,1.5,0.7,16
27.4,2.7,52,5,7,1,20.0,7.0,0.65,17
25.6,0.0,41,6,12,1,12.0,5.0,0.583,20
26.7,1.3,84,1,21,1,50.0,25.0,0.5,13
26.0,0.0,67,0,21,1,12.0,6.0,0.5,34
36.2,0.0,64,1,11,1,25.0,8.0,0.68,16
29.2,0.0,37,6,13,0,4.0,1.2,0.7,35
36.0,0.0,69,5,13,1,50.0,25.0,0.5,6
35.5,0.0,51,5,15,1,25.0,8.0,0.68,10
35.1,5.4,65,5,6,1,7.0,3.0,0.571,11
15.2,12.0,41,3,17,1,8.0,3.5,0.563,27
31.9,0.0,83,5,8,1,4.0,1.2,0.7,37
29.1,0.0,74,2,9,1,7.0,3.0,0.571,30
27.4,14.1,47,3,7,1,8.0,3.5,0.563,12
37.8,13.7,52,0,22,1,7.0,3.0,0.571,24
30.4,0.0,70,0,6,0,50.0,25.0,0.5,28
29.2,3.6,52,4,11,1,50.0,25.0,0.5,8
23.8,7.6,51,5,19,1,8.0,3.5,0.563,48
20.4,10.7,38,4,14,1,15.0,7.0,0.533,4
33.0,3.8,69,0,13,1,5.0,1.5,0.7,21
30.0,17.2,52,0,18,1,5.0,2.0,0.6,44
19.3,0.0,96,1,12,1,10.0,3.5,0.65,30
20.3,4.8,97,3,17,1,10.0,3.5,0.65,13
35.8,5.1,76,4,19,1,50.0,25.0,0.5,67
19.0,5.0,47,1,18,1,8.0,2.0,0.75,55
22.9,9.0,74,2,6,1,10.0,3.5,0.65,31
29.6,18.7,91,4,17,0,5.0,2.0,0.6,21
20.7,0.0,56,6,19,1,5.0,1.5,0.7,11
17.2,17.2,45,2,7,1,20.0,7.0,0.65,6
27.0,0.1,100,4,16,0,8.0,2.0,0.75,20
19.9,5.5,96,5,18,1,10.0,3.5,0.65,50
25.3,10.8,43,2,20,1,50.0,25.0,0.5,11
34.6,0.0,40,0,19,1,12.0,6.0,0.5,25
25.1,1.6,63,6,12,1,7.0,3.0,0.571,43
36.4,0.0,75,0,16,1,8.0,2.0,0.75,16
31.7,0.0,84,0,23,1,50.0,25.0,0.5,40
17.2,0.0,53,5,15,1,25.0,8.0,0.68,8
31.0,19.4,71,4,19,1,8.0,3.5,0.563,20
22.5,18.2,59,2,19,1,25.0,8.0,0.68,23
22.1,2.7,85,5,14,1,12.0,6.0,0.5,21
34.1,10.7,34,2,20,1,4.0,1.2,0.7,11
16.3,17.2,92,4,16,1,5.0,2.0,0.6,42
19.0,0.0,39,6,15,1,50.0,25.0,0.5,31
32.5,5.0,82,2,13,1,5.0,1.5,0.7,48
30.4,0.0,32,2,22,1,10.0,3.5,0.65,11
15.5,0.0,78,6,10,1,12.0,5.0,0.583,34
16.9,16.1,94,1,6,1,15.0,7.0,0.533,9
35.9,0.0,78,3,20,1,20.0,7.0,0.65,0
16.1,4.3,54,3,10,1,8.0,2.0,0.75,17
20.0,6.1,78,1,14,1,12.0,5.0,0.583,20
31.5,0.0,49,0,23,1,12.0,5.0,0.583,10
23.5,0.0,36,3,8,1,8.0,3.5,0.563,25
34.3,0.0,89,2,14,1,12.0,6.0,0.5,45
19.0,8.3,86,3,13,1,12.0,6.0,0.5,11
31.0,10.2,63,4,21,1,10.0,3.5,0.65,46
37.2,17.2,66,2,15,1,8.0,2.0,0.75,44
22.7,0.0,88,2,12,1,10.0,3.5,0.65,16
35.2,17.4,89,6,13,0,8.0,2.0,0.75,24
25.9,0.5,75,0,21,1,50.0,25.0,0.5,8
28.7,7.0,90,0,8,1,4.0,1.2,0.7,11
30.0,0.0,35,0,7,1,8.0,2.0,0.75,30
32.0,15.9,49,3,17,1,15.0,7.0,0.533,4
21.7,0.0,72,2,13,1,8.0,3.5,0.563,24
24.7,0.0,46,2,11,1,5.0,1.5,0.7,66
37.6,12.6,34,6,6,1,50.0,25.0,0.5,37
15.7,20.0,61,0,8,1,7.0,3.0,0.571,2
37.8,13.3,94,0,8,1,7.0,3.0,0.571,14
31.9,16.7,70,0,23,1,15.0,7.0,0.533,8
32.2,0.0,39,6,14,1,10.0,3.5,0.65,16
22.0,0.0,82,3,8,1,7.0,3.0,0.571,20
30.4,5.6,79,5,19,1,10.0,3.5,0.65,32
31.3,0.0,77,5,17,1,10.0,3.5,0.65,48
37.5,11.7,51,4,8,1,50.0,25.0,0.5,16
30.9,0.0,53,5,11,1,12.0,5.0,0.583,28
35.9,17.1,98,2,21,1,12.0,6.0,0.5,24
36.0,0.0,57,2,7,1,50.0,25.0,0.5,10
23.9,0.6,57,2,20,1,4.0,1.2,0.7,40
34.3,5.1,63,5,22,1,10.0,3.5,0.65,19
34.9,16.6,66,1,16,1,12.0,6.0,0.5,31
36.4,0.0,58,6,11,1,4.0,1.2,0.7,78
26.1,4.5,82,0,23,1,8.0,2.0,0.75,6
